Alces alces
Osmunda cinnamomea
Osmunda cinnamomea var. cinnamomea
Osmunda claytoniana
Oxalis dillenii
Oxalis grandis
Oxalis stricta
Oxalis violacea
Juniperus communis
Juniperus communis var. depressa
Juniperus horizontalis
Juniperus virginiana
Thuja occidentalis
Larix decidua
Picea abies
Picea glauca
Picea pungens
Pinus nigra
Pinus resinosa
Pinus strobus
Pinus sylvestris
Pinus virginiana
Tsuga canadensis
Tsuga caroliniana
Taxus canadensis
Taxus cuspidata
Aristolochia serpentaria
Asarum canadense
Bulbostylis capillaris
Carex aggregata
Carex alata
Carex albicans var. albicans
Carex albursina
Carex amphibola
Carex amphibola var. turgida
Carex annectens var. xanthocarpa
Carex arctata
Carex argyrantha
Carex atlantica
Carex aurea
Carex bebbii
Carex blanda
Carex bromoides
Carex careyana
Carex cephaloidea
Carex cephalophora
Carex comosa
Carex complanata
Carex crawei
Carex crinita
Carex cristatella
Carex debilis var. rudgei
Carex digitalis
Carex eburnea
Carex emoryi
Carex festucacea
Carex flaccosperma
Carex frankii
Carex gracilescens
Carex gracillima
Carex granularis
Carex gravida var. gravida
Carex grayi
Carex hirsutella
Carex hirtifolia
Carex hystericina
Carex interior
Carex intumescens
Carex jamesii
Carex lacustris
Carex laevivaginata
Carex lanuginosa
Carex laxiculmis
Carex laxiflora
Carex laxiflora var. laxiflora
Carex leptalea
Carex leptonervia
Carex lupulina
Carex lurida
Carex molesta
Carex muehlenbergii
Carex normalis
Carex pedunculata
Carex pensylvanica
Carex plantaginea
Carex platyphylla
Carex prasina
Carex radiata
Carex rosea
Carex rostrata
Carex scabrata
Carex scoparia
Carex sparganioides
Carex stipata
Carex stricta
Carex tenera
Carex tetanica
Carex torta
Carex tribuloides
Carex trichocarpa
Carex umbellata
Carex virescens
Carex vulpinoidea
Carex vulpinoidea var. vulpinoidea
Carex willdenowii
Carex woodii
Cyperus bipartitus
Cyperus esculentus
Cyperus nashii
Cyperus strigosus
Eleocharis acicularis
Eleocharis calva
Eleocharis erythropoda
Eleocharis ovata
Eleocharis palustris
Scirpus americanus
Scirpus atrovirens
Scirpus cyperinus
Scirpus fluviatilis
Scirpus lineatus
Scirpus pendulus
Scirpus polyphyllus
Scirpus pungens
Scirpus validus
Juncus acuminatus
Juncus articulatus
Juncus canadensis
Juncus dudleyi
Juncus effusus
Juncus gerardii
Juncus greenei
Juncus marginatus
Juncus nodosus
Juncus tenuis
Juncus tenuis var. dudleyi
Juncus torreyi
Luzula acuminata var. carolinae
Luzula carolinae
Luzula echinata
Luzula multiflora
Agrostis gigantea
Agrostis hyemalis
Agrostis hyemalis var. tenuis
Agrostis perennans
Agrostis scabra
Alopecurus aequalis
Andropogon gerardii
Andropogon virginicus
Andropogon virginicus var. virginicus
Anthoxanthum odoratum
Brachyelytrum erectum
Brachyelytrum erectum var. erectum
Bromus ciliatus
Bromus commutatus
Bromus inermis
Bromus japonicus
Bromus latiglumis
Bromus nottowayanus
Bromus pubescens
Bromus purgans
Calamagrostis canadensis
Calamagrostis stricta ssp. inexpansa
Cinna arundinacea
Dactylis glomerata
Danthonia compressa
Danthonia spicata
Dichanthelium acuminatum
Dichanthelium boscii
Dichanthelium clandestinum
Dichanthelium depauperatum
Dichanthelium dichotomum
Dichanthelium latifolium
Dichanthelium linearifolium
Dichanthelium sphaerocarpon
Digitaria cognata var. cognata
Digitaria ischaemum
Digitaria sanguinalis
Echinochloa crusgalli
Echinochloa muricata
Echinochloa muricata var. microstachya
Echinochloa pungens
Elymus canadensis
Elymus hystrix
Elymus repens
Elymus riparius
Elymus trachycaulus
Elymus trachycaulus ssp. trachycaulus
Elymus villosus
Elymus virginicus
Elymus virginicus var. virginicus
Eragrostis frankii
Eragrostis hypnoides
Eragrostis minor
Eragrostis pectinacea
Festuca arundinacea
Festuca elatior
Festuca pratensis
Festuca rubra
Festuca subverticillata
Glyceria melicaria
Glyceria septentrionalis
Glyceria striata
Holcus lanatus
Hordeum jubatum
Leersia oryzoides
Leersia virginica
Leptochloa fascicularis
Leptoloma cognatum
Lolium perenne
Lolium perenne var. multiflorum
Milium effusum
Muhlenbergia frondosa
Muhlenbergia mexicana
Muhlenbergia schreberi
Muhlenbergia sobolifera
Muhlenbergia sylvatica
Muhlenbergia tenuiflora
Oryzopsis asperifolia
Panicum boscii
Panicum capillare
Panicum clandestinum
Panicum columbianum
Panicum depauperatum
Panicum dichotomiflorum
Panicum dichotomum
Panicum implicatum
Panicum lanuginosum
Panicum lanuginosum var. implicatum
Panicum latifolium
Panicum linearifolium
Panicum philadelphicum
Panicum sphaerocarpon
Panicum virgatum
Phalaris arundinacea
Phleum pratense
Phragmites australis
Poa alsodes
Poa annua
Poa compressa
Poa cuspidata
Poa languida
Poa palustris
Poa pratensis
Poa saltuensis
Poa sylvestris
Poa trivialis
Puccinellia distans
Schizachyrium scoparium
Secale cereale
Setaria faberi
Setaria glauca
Sorghastrum nutans
Spartina pectinata
Sphenopholis intermedia
Sphenopholis nitida
Sphenopholis pensylvanica
Tridens flavus
Sparganium americanum
Sparganium eurycarpum
Typha angustifolia
Typha augustifolia
Typha latifolia
Asplenium platyneuron
Dennstaedtia punctilobula
Pteridium aquilinum
Dryopteris carthusiana
Dryopteris cristata
Dryopteris goldiana
Dryopteris intermedia
Dryopteris marginalis
Dryopteris spinulosa
Dryopteris X neowherryi
Polystichum acrostichoides
Polystichum acrostichoides var. acrostichoides
Matteuccia struthiopteris
Matteuccia struthiopteris var. pensylvanica
Onoclea sensibilis
Polypodium virginianum
Adiantum pedatum
Thelypteris hexagonoptera
Thelypteris noveboracensis
Thelypteris palustris
Thelypteris palustris var. pubescens
Athyrium filix-femina
Athyrium filix-femina ssp. angustum
Athyrium filix-femina var. michauxii
Athyrium pycnocarpon
Athyrium thelypterioides
Cystopteris bulbifera
Cystopteris fragilis
Cystopteris protrusa
Platanus occidentalis
Berberis thunbergii
Caulophyllum thalictroides
Jeffersonia diphylla
Podophyllum peltatum
Menispermum canadense
Chelidonium majus
Chelidonium majus var. majus
Corydalis sempervirens
Dicentra canadensis
Dicentra cucullaria
Sanguinaria canadensis
Actaea pachypoda
Anemone quinquefolia
Anemone virginiana
Anemonella thalictroides
Aquilegia canadensis
Caltha palustris
Cimicifuga racemosa
Clematis virginiana
Hepatica acutiloba
Hepatica americana
Hepatica nobilis var. acuta
Hepatica nobilis var. obtusa
Hydrastis canadensis
Ranunculus abortivus
Ranunculus acris
Ranunculus acris var. acris
Ranunculus bulbosus
Ranunculus hispidus
Ranunculus hispidus var. nitidus
Ranunculus longirostris
Ranunculus recurvatus
Ranunculus repens
Ranunculus sceleratus
Ranunculus sceleratus var. sceleratus
Ranunculus septentrionalis
Thalictrum dasycarpum
Thalictrum dioicum
Thalictrum pubescens
Thalictrum thalictroides
Humulus japonicus
Humulus lupulus
Elaeagnus multiflora
Elaeagnus umbellata
Shepherdia canadensis
Maclura pomifera
Morus alba
Morus rubra
Ceanothus americanus
Rhamnus cathartica
Rhamnus citrifolia
Rhamnus frangula
Rhamnus utilis
Agrimonia gryposepala
Agrimonia parviflora
Agrimonia pubescens
Amelanchier arborea
Amelanchier arborea var. arborea
Amelanchier canadensis
Aronia melanocarpa
Aronia prunifolia
Chaenomeles speciosa
Crataegus coccinea
Crataegus crus-galli
Crataegus intricata
Crataegus mollis
Crataegus monogyna
Crataegus pruinosa
Crataegus punctata
Fragaria vesca
Fragaria virginiana
Geum canadense
Geum laciniatum
Geum virginianum
Malus coronaria
Malus pumila
Physocarpus opulifolius
Potentilla norvegica
Potentilla recta
Potentilla simplex
Prunus americana
Prunus avium
Prunus pensylvanica
Prunus serotina
Prunus virginiana
Prunus virginiana var. virginiana
Pyrus communis
Pyrus coronaria
Pyrus malus
Rosa carolina
Rosa gallica
Rosa multiflora
Rosa palustris
Rosa rugosa
Rosa setigera
Rubus allegheniensis
Rubus enslenii
Rubus flagellaris
Rubus frondosus
Rubus hispidus
Rubus occidentalis
Rubus odoratus
Rubus pensylvanicus
Sorbus aucuparia
Spiraea alba
Spiraea tomentosa
Spiraea vanhouttei
Waldsteinia fragarioides
Ulmus americana
Ulmus pumila
Ulmus rubra
Boehmeria cylindrica
Laportea canadensis
Pilea fontana
Pilea pumila
Urtica dioica
Urtica dioica var. procera
Urtica procera
Urtica urens
Comandra umbellata
Cotinus coggygria
Rhus copallinum
Rhus glabra
Rhus typhina
Toxicodendron radicans
Toxicodendron radicans ssp. negundo
Ptelea trifoliata
Acer negundo
Acer nigrum
Acer platanoides
Acer rubrum
Acer saccharinum
Acer saccharum
Acer saccharum var. nigrum
Acer saccharum var. saccharum
Acer spicatum
Aesculus glabra
Aesculus glabra var. glabra
Aesculus hippocastanum
Ailanthus altissima
Liquidambar styraciflua
Sedum telephium
Sedum ternatum
Ribes americanum
Ribes cynosbati
Ribes hirtellum
Myriophyllum spicatum
Hamamelis virginiana
Penthorum sedoides
Heuchera americana
Mitella diphylla
Saxifraga pensylvanica
Saxifraga virginiensis
Tiarella cordifolia
Calystegia sepium
Calystegia spithamaea
Calystegia spithamaea ssp. spithamaea
Convolvulus arvensis
Convolvulus sepium
Convolvulus spithamaeus
Cuscuta gronovii
Datura stramonium
Physalis heterophylla
Physalis longifolia var. subglabrata
Solanum carolinense
Solanum dulcamara
Solanum nigrum
Parthenocissus quinquefolia
Parthenocissus tricuspidata
Parthenocissus vitacea
Vitis aestivalis
Vitis aestivalis var. argentifolia
Vitis labrusca
Vitis riparia
Vitis vulpina
Crangonyx
Hyalella azteca
Cambaridae
Cambarus
Orconectes
Caecidotea
Lirceus
Aaptolasma
Cipangopaludina chinensis
Ancylidae
Ferrissia fragilis
Ferrissia rivularis
Fossaria exigua
Fossaria parva
Lymnaeidae
Pseudosuccinea columella
Physella
Helisoma anceps
Menetus
Planorbella trivolvis
Valvata tricarinata
Amnicola limosus
Elimia livescens
Hydracarina
Araneae
Carabidae
Curculionidae
Helichus
Dytiscidae
Heterosternuta alleghenianus
Heterosternuta cocheconis
Heterosternuta ohionis
Heterosternuta pulchra
Hydroporini
Hydroporus
Laccophilus maculosus maculosus
Platambus semivittatus
Rhantus binotatus
Dubiraphia vittata
Macronychus glabratus
Optioservus fastiditus
Stenelmis
Gyrinus
Peltodytes
Helophorus
Heteroceridae
Berosus aculeatus
Berosus peregrinus
Berosus sayi
Crenitis
Cymbiodyta chamberlaini
Enochrus
Hydrobius
Laccobius
Paracymus
Sperchopsis tessellata
Tropisternus columbianus
Tropisternus lateralis nimbatus
Tropisternus natator
Mycetophagidae
Ectopria
Psephenus herricki
Scirtidae
Staphylinidae
Atherix lantha
Bezzia
Ceratopogonidae
Ablabesmyia
Brillia
Cardiocladius
Chironomus
Cladotanytarsus
Conchapelopia
Conchapelopia americana
Corynoneura
Cricotopus trifascia
Cryptochironomus
Diamesa
Dicrotendipes
Eukiefferiella
Glyptotendipes
Heterotrissocladius
Krenosmittia
Limnophyes
Microtendipes
Nanocladius
Natarsia
Nilotanypus
Parachaetocladius
Parachironomus
Paracladopelma
Paramerina
Parametriocnemus
Paratanytarsus
Paratendipes
Phaenopsectra
Polypedilum fallax
Procladius
Prodiamesa
Pseudosmittia
Rheocricotopus
Rheotanytarsus
Saetheria
Stempellina
Stictochironomus
Tanytarsus
Thienemanniella
Thienemannimyia
Tvetenia
Zavrelia
Zavrelimyia
Anopheles
Dolichopodidae
Ephydridae
Muscidae
Psychodidae
Sciomyzidae
Simulium vittatum
Stratiomyidae
Tabanidae
Helius
Hexatoma
Limonia
Molophilus
Ormosia
Pilaria
Pseudolimnophila
Tipula
Acentrella turbida
Acerpenna macdunnoughi
Baetis brunneicolor
Baetis flavistriga
Baetis intercalaris
Baetis tricaudatus
Callibaetis
Centroptilum
Diphetor hageni
Procloeon
Caenis latipennis
Eurylophella
Ephemera
Leucrocuta
Nixe
Stenacron interpunctatum
Stenonema femoratum
Isonychia
Paraleptophlebia
Belostoma flumineum
Corixidae
Sigara
Trichocorixa
Aquarius remigis
Gerris
Micracanthia
Microvelia
Rhagovelia
Lymantria dispar
Achalarus lyciades
Ancyloxypha numitor
Epargyreus clarus clarus
Erynnis baptisiae
Erynnis brizo brizo
Erynnis horatius
Erynnis icelus
Erynnis juvenalis juvenalis
Euphyes conspicua conspicua
Euphyes vestris metacomet
Hesperia leonardus leonardus
Hesperia sassacus sassacus
Hylephila phyleus phyleus
Poanes hobomok hobomok
Poanes zabulon
Polites coras
Pompeius verna
Thorybes bathyllus
Thorybes pylades
Thymelicus lineola
Wallengrenia egeremet
Celastrina ladon
Cupido comyntas comyntas
Feniseca tarquinius tarquinius
Lycaena phlaeas americana
Parrhasius m-album
Satyrium acadica acadica
Satyrium calanus falacer
Satyrium caryaevorus
Satyrium edwardsii
Satyrium titus titus
Strymon melinus humuli
Aglais milberti milberti
Boloria bellona bellona
Cercyonis pegala alope
Chlosyne nycteis nycteis
Danaus plexippus
Euphydryas phaeton phaeton
Junonia coenia
Lethe anthedon
Lethe eurydice eurydice
Limenitis archippus archippus
Limenitis arthemis arthemis
Megisto cymela cymela
Nymphalis antiopa antiopa
Nymphalis vau-album j-album
Phyciodes tharos tharos
Polygonia comma
Polygonia interrogationis
Speyeria aphrodite aphrodite
Speyeria cybele cybele
Vanessa atalanta rubria
Vanessa cardui
Vanessa virginiensis
Papilio glaucus glaucus
Papilio polyxenes asterius
Papilio troilus
Colias eurytheme
Colias philodice philodice
Pieris rapae
Chauliodes
Nigronia
Sialis
Aeshna
Boyeria vinosa
Calopteryx
Argia
Enallagma
Cordulegaster
Corduliidae
Gomphus
Tetrigidae
Alloperla
Chloroperlidae
Leuctra tenuis
Amphinemura
Acroneuria
Perlesta
Glossosoma
Cheumatopsyche
Diplectrona modesta
Hydropsyche depravata
Hydropsyche dicantha
Hydropsyche morosa
Hydropsyche slossonae
Hydropsyche sparna
Hydroptila
Ochrotrichia
Lepidostoma
Triaenodes
Pycnopsyche
Chimarra aterrima
Dolophilodes
Oligostomis
Polycentropus
Hirudinea
Oligochaeta
Turbellaria
Isotomurus palustris
Sminthuridae
Glossiphoniidae
Placobdella
Actinonaias ligamentina
Amblema plicata
Elliptio dilatata
Fusconaia flava
Lampsilis radiata luteola
Lampsilis ventricosa
Lasmigona compressa
Lasmigona costata
Leptodea fragilis
Ligumia recta
Pleurobema sintoxia
Potamilus alatus
Pyganodon grandis
Quadrula quadrula
Toxolasma parvus
Utterbackia imbecillis
Corbicula fluminea
Pisidium
Bison bison
Oreamnos americanus
Ovis dalli
Alces alces
Rangifer tarandus
Canis latrans
Canis lupus
Vulpes vulpes
Lynx canadensis
Gulo gulo
Lontra canadensis
Martes americana
Mustela erminea
Mustela nivalis
Mustela vison
Ursus americanus
Ursus arctos
Myotis lucifugus
Lepus americanus
Ochotona collaris
Castor canadensis
Clethrionomys rutilus
Lemmus trimucronatus
Microtus
Microtus miurus
Microtus oeconomus
Microtus pennsylvanicus
Microtus xanthognathus
Ondatra zibethicus
Synaptomys borealis
Zapus hudsonius
Erethizon dorsatum
Glaucomys sabrinus
Marmota caligata
Spermophilus parryii
Tamiasciurus hudsonicus
Sorex
Sorex cinereus
Sorex hoyi
Sorex monticolus
Sorex palustris
Sorex tundrensis
Sorex yukonicus
Accipiter gentilis
Accipiter striatus
Aquila chrysaetos
Buteo jamaicensis
Buteo lagopus
Buteo swainsoni
Circus cyaneus
Haliaeetus leucocephalus
Pandion haliaetus
Anas acuta
Anas americana
Anas clypeata
Anas crecca
Anas discors
Anas penelope
Anas platyrhynchos
Anas strepera
Anser albifrons
Aythya affinis
Aythya americana
Aythya collaris
Aythya marila
Aythya valisineria
Branta bernicla
Branta canadensis
Bucephala albeola
Bucephala clangula
Bucephala islandica
Chen caerulescens
Clangula hyemalis
Cygnus buccinator
Cygnus columbianus
Histrionicus histrionicus
Melanitta fusca
Melanitta nigra
Melanitta perspicillata
Mergus merganser
Mergus serrator
Selasphorus rufus
Brachyramphus marmoratus
Charadrius semipalmatus
Charadrius vociferus
Pluvialis dominica
Pluvialis squatarola
Larus argentatus
Larus canus
Larus glaucescens
Larus hyperboreus
Larus philadelphia
Larus sabini
Sterna paradisaea
Actitis macularia
Aphriza virgata
Arenaria
Arenaria interpres
Arenaria melanocephala
Bartramia longicauda
Calidris alba
Calidris alpina
Calidris bairdii
Calidris mauri
Calidris melanotos
Calidris minutilla
Calidris pusilla
Gallinago delicata
Limnodromus scolopaceus
Limosa haemastica
Numenius phaeopus
Numenius phaeopus hudsonicus
Phalaropus fulicarius
Phalaropus lobatus
Tringa flavipes
Tringa incana
Tringa melanoleuca
Tringa solitaria
Stercorarius longicaudus
Stercorarius pomarinus
Ceryle alcyon
Falco columbarius
Falco peregrinus
Falco rusticolus
Falco sparverius
Bonasa umbellus
Falcipennis canadensis
Lagopus lagopus
Lagopus leucura
Lagopus muta
Tympanuchus phasianellus
Gavia adamsii
Gavia immer
Gavia pacifica
Gavia stellata
Grus canadensis
Eremophila alpestris
Bombycilla garrulus
Calcarius lapponicus
Calcarius pictus
Plectrophenax nivalis
Piranga ludoviciana
Certhia americana
Cinclus mexicanus
Corvus corax
Cyanocitta stelleri
Perisoreus canadensis
Pica hudsonia
Junco hyemalis
Melospiza lincolnii
Melospiza melodia
Passerculus iliaca
Passerculus sandwichensis
Passerella iliaca
Spizella arborea
Zonotrichia atricapilla
Zonotrichia leucophrys
Acanthis flammea
Carduelis flammea
Carduelis hornemanni
Carduelis pinus
Carpodacus purpureus
Leucosticte arctous
Leucosticte tephrocotis
Loxia leucoptera
Pinicola enucleator
Hirundo rustica
Petrochelidon pyrrhonota
Riparia riparia
Tachycineta bicolor
Tachycineta thalassina
Agelaius phoeniceus
Euphagus carolinus
Molothrus ater
Lanius excubitor
Anthus spinoletta
Motacilla alba
Motacilla tschutschensis
Oenanthe oenanthe
Phyllocopus borealis
Poecile atricapillus
Poecile cincta
Poecile hudsonicus
Dendroica coronata
Dendroica petechia
Dendroica striata
Dendroica townsendi
Seiurus noveboracensis
Setophaga ruticilla
Vermivora celata
Wilsonia pusilla
Phylloscopus borealis
Regulus calendula
Regulus satrapa
Sitta canadensis
Sturnus vulgaris
Catharus guttatus
Catharus minimus
Catharus ustulatus
Ixoreus naevius
Myadestes townsendi
Sialia currucoides
Turdus migratorius
Contopus cooperi
Contopus sordidulus
Empidonax alnorum
Empidonax hammondii
Sayornis saya
Tyrannus tyrannus
Colaptes auratus
Picoides arcticus
Picoides dorsalis
Picoides pubescens
Picoides villosus
Podiceps auritus
Podiceps grisegena
Aegolius funereus
Asio flammeus
Bubo scandiaca
Bubo virginianus
Strix nebulosa
Surnia ulula
Rana sylvatica
Catostomus catostomus
Esox lucius
Lota lota
Coregonus sardinella
Oncorhynchus keta
Oncorhynchus kisutch
Oncorhynchus tshawytscha
Prosopium cylindraceum
Salvelinus alpinus
Salvelinus malma
Salvelinus namaycush
Stenodus leucichthys
Thymallus arcticus
Cottus cognatus
Calla palustris
Lemna minor
Lemna trisulca
Najas flexilis
Triglochin maritimum
Triglochin palustre
Potamogeton alpinus
Potamogeton epihydrus
Potamogeton foliosus
Potamogeton friesii
Potamogeton gramineus
Potamogeton natans
Potamogeton obtusifolius
Potamogeton praelongus
Potamogeton pusillus
Potamogeton richardsonii
Potamogeton robbinsii
