Alces alces
Pica hudsonia
Pica nuttalli
Picicorvus columbianus
Aimophila ruficeps
Ammodramus leconteii
Ammodramus nelsoni
Ammodramus savannarum
Amphispiza belli belli
Amphispiza bilineata
Artemisiospiza belli
Artemisiospiza nevadensis
Calamospiza melanocorys
Chondestes grammacus
Junco hyemalis
Junco hyemalis mearnsi
Junco hyemalis shufeldti
Junco oreganus
Melospiza georgiana
Melospiza lincolnii
Melospiza melodia
Passerculus sandwichensis
Passerella iliaca
Passerella iliaca megarhyncha
Passerella iliaca schistacea
Passerella iliaca unalaschcensis
Peucaea cassini
Peucaea ruficeps
Pipilo aberti
Pipilo chlorurus
Pipilo fuscus crissalis
Pipilo fuscus mesoleucus
Pipilo maculatus
Pipilo maculatus megalonyx
Pipilo maculatus oregonus
Pooecetes gramineus
Spizella arborea
Spizella atrogularis
Spizella breweri
Spizella monticola ochracea
Spizella pallida
Spizella passerina
Spizella pusilla
Spizella socialis arizonae
Zonotrichia albicollis
Zonotrichia atricapilla
Zonotrichia leucophrys
Zonotrichia querula
Acanthis flammea
Coccothraustes vespertinus
Haemorhous cassinii
Leucosticte atrata
Leucosticte tephrocotis
Loxia curvirostra
Loxia curvirostra stricklandi
Pinicola enucleator
Spinus lawrencei
Spinus pinus
Spinus psaltria
Spinus psaltria arizonae
Spinus tristis
Hirundo rustica
Petrochelidon pyrrhonota
Progne subis
Progne subis hesperia
Riparia riparia
Stelgidopteryx
Stelgidopteryx ruficollis
Stelgidopteryx serripennis
Tachycineta bicolor
Tachycineta thalassina
Agelaius phoeniceus
Agelaius tricolor
Dolichonyx oryzivorus
Euphagus carolinus
Euphagus cyanocephalus
Icterus bullockii
Icterus cucullatus
Icterus galbula
Icterus parisorum
Icterus pustulatus
Icterus spurius
Molothrus
Molothrus aeneus
Molothrus ater
Quiscalus mexicanus
Quiscalus quiscula
Sturnella neglecta
Xanthocephalus xanthocephalus
Lanius excubitor
Lanius ludovicianus
Dumetella carolinensis
Harporhynchus redivivus
Mimus
Mimus polyglottos
Oreoscoptes montanus
Toxostoma bendirei
Toxostoma crissale
Toxostoma curvirostre
Toxostoma lecontei
Toxostoma longirostre
Toxostoma rufum
Anthus
Anthus cervinus
Anthus rubescens
Anthus spragueii
Baeolophus ridgwayi
Parus rufescens neglectus
Poecile gambeli
Cardellina canadensis
Cardellina pusilla
Geothlypis formosa
Geothlypis tolmiei
Geothlypis trichas
Helmitheros vermivorus
Icteria virens
Mniotilta varia
Myioborus pictus
Oporornis agilis
Oporornis philadelphia
Oreothlypis celata
Oreothlypis luciae
Oreothlypis peregrina
Oreothlypis ruficapilla
Parkesia motacilla
Parkesia noveboracensis
Parula americana
Protonotaria citrea
Seiurus aurocapillus
Seiurus noveboracensis notabilis
Setophaga americana
Setophaga caerulescens
Setophaga castanea
Setophaga citrina
Setophaga coronata
Setophaga discolor
Setophaga dominica
Setophaga fusca
Setophaga graciae
Setophaga magnolia
Setophaga nigrescens
Setophaga palmarum
Setophaga pensylvanica
Setophaga petechia
Setophaga pinus
Setophaga ruticilla
Setophaga striata
Setophaga tigrina
Setophaga townsendi
Setophaga virens
Sylvania pusilla pileolata
Vermivora chrysoptera
Vermivora virginiae
Passer domesticus
Passer domesticus hostilis
Peucedramus taeniatus
Polioptila caerulea
Polioptila californica
Polioptila melanura
Polioptila plumbea
Phainopepla
Phainopepla nitens
Regulus calendula
Regulus satrapa
Regulus satrapa olivaceus
Auriparus flaviceps
Sitta canadensis
Sitta carolinensis
Sitta carolinensis aculeata
Sitta pygmaea
Sturnus vulgaris
Chamaea fasciata henshawi
Campylorhynchus brunneicapillus
Catherpes mexicanus
Cistothorus palustris
Cistothorus platensis
Salpinctes obsoletus
Thryomanes bewickii
Thryothorus bewickii spilurus
Troglodytes aedon
Troglodytes aedon aztecus
Troglodytes hiemalis
Troglodytes pacificus
Troglodytes troglodytes
Catharus guttatus
Catharus minimus
Catharus ustulatus
Hylocichla mustelina
Ixoreus naevius
Myadestes townsendi
Sialia currucoides
Sialia mexicana
Turdus aonalaschkae
Turdus aonalaschkae auduboni
Turdus migratorius
Turdus rufopalliatus
Turdus ustulatus
Turdus ustulatus swainsonii
Contopus cooperi
Contopus sordidulus
Empidonax
Empidonax difficilis
Empidonax hammondii
Empidonax minimus
Empidonax oberholseri
Empidonax traillii
Empidonax wrightii
Myiarchus cinerascens
Myiarchus tuberculifer
Myiarchus tyrannulus
Myiodynastes luteiventris
Pyrocephalus rubinus
Sayornis nigricans
Sayornis phoebe
Sayornis saya
Tyrannus
Tyrannus forficatus
Tyrannus melancholicus
Tyrannus tyrannus
Tyrannus verticalis
Tyrannus vociferans
Vireo bellii
Vireo cassinii
Vireo flavifrons
Vireo gilvus
Vireo griseus
Vireo huttoni
Vireo olivaceus
Vireo philadelphicus
Vireo plumbeus
Vireo solitarius
Vireo solitarius cassinii
Vireo solitarius plumbeus
Vireo vicinior
Vireosylva gilva swainsonii
Ardea alba
Ardea herodias
Botaurus lentiginosus
Bubulcus ibis
Butorides striata
Butorides virescens
Egretta caerulea
Egretta thula
Egretta tricolor
Ixobrychus exilis
Ixobrychus exilis hesperis
Nycticorax nycticorax
Pelecanus californicus
Pelecanus erythrorhynchos
Pelecanus occidentalis
Plegadis chihi
Phoenicopterus ruber
Ceophloeus pileatus
Colaptes auratus
Dryobates villosus hyloscopus
Dryobates villosus leucotherostes
Melanerpes erythrocephalus
Melanerpes formicivorus
Melanerpes formicivorus bairdi
Melanerpes lewis
Melanerpes uropygialis
Picoides albolarvatus
Picoides nuttallii
Picoides pubescens
Picoides scalaris
Picoides villosus
Sphyrapicus nuchalis
Sphyrapicus ruber
Sphyrapicus thyroideus
Sphyrapicus varius
Xenopicus albolarvatus
Aechmophorus clarkii
Aechmophorus occidentalis
Podiceps auritus
Podiceps grisegena
Podiceps nigricollis
Podilymbus podiceps
Calyptorhynchus funereus
Psiloscops flammeolus
Aegolius acadicus
Asio flammeus
Asio otus
Athene cunicularia
Athene cunicularia hypugaea
Bubo scandiacus
Bubo virginianus
Cryptoglaux acadica acadica
Glaucidium gnoma
Megascops asio
Megascops asio bendirei
Megascops kennicottii
Nyctea scandiaca
Otus asio inyoensis
Strix occidentalis caurina
Strix pratincola
Syrnium occidentale
Tyto alba
Fregata magnificens
Phalacrocorax auritus
Phalacrocorax dilophus albociliatus
Phalacrocorax pelagicus resplendens
Phalacrocorax penicillatus
Sula leucogaster
Elgaria coerulea
Elgaria multicarinata
Elgaria panamintina
Gerrhonotus
Gerrhonotus burnettii
Gerrhonotus cedrosensis
Gerrhonotus coeruleus
Gerrhonotus kingii
Gerrhonotus paucicarinatus
Gerrhonotus scincicauda
Gerrhonotus scincicauda palmeri
Charina bottae
Charina plumbea
Lichanura trivirgata
Arizona elegans
Bascanion laterale
Chionactis occipitalis
Coluber constrictor mormon
Coluber flagellum
Coluber taeniatus
Diadophis punctatus
Hypsiglena chlorophaea
Lampropeltis
Lampropeltis boylii
Lampropeltis californiae
Lampropeltis zonata
Masticophis lateralis
Phyllorhynchus decurtatus
Pituophis
Pituophis catenifer
Rhinocheilus lecontei
Salvadora hexalepis
Sonora semiannulata
Tantilla hobartsmithi
Thamnophis elegans
Thamnophis hammondii
Trimorphodon lyrophanes
Coleonyx
Coleonyx variegatus
Hemidactylus turcicus
Heloderma suspectum
Heloderma suspectum cinctum
Callisaurus
Callisaurus draconoides
Crotaphytus bicinctores
Crotaphytus silus
Dipsosaurus
Dipsosaurus dorsalis
Gambelia
Gambelia wislizenii
Phrynosoma
Phrynosoma blainvillii
Phrynosoma cornutum
Phrynosoma coronatum
Phrynosoma platyrhinos
Sauromalus ater
Sceloporus
Sceloporus clarkii
Sceloporus graciosus
Sceloporus occidentalis
Sceloporus undulatus
Sceloporus uniformis
Uma notata
Uma scoparia
Urosaurus graciosus
Urosaurus ornatus
Uta
Uta stansburiana
Rena humilis
Plestiodon ""gilberti""
Plestiodon skiltonianus
Aspidoscelis tigris
Cnemidophorus
Crotalus
Crotalus atrox
Crotalus cerastes
Crotalus mitchellii
Crotalus oreganus
Crotalus scutulatus
Crotalus tigris
Xantusia
Xantusia vigilis
Chelydra serpentina serpentina
Chrysemys picta
Clemmys marmorata
Deirochelys reticularia
Pseudemys
Terrapene carolina
Kinosternon subrubrum
Gopherus agassizii
Anaxyrus boreas X Anaxyrus punctatus
Rana pipiens brachycephala
Scaphiopus hammondii hammondii
Anaxyrus boreas
Anaxyrus exsul
Anaxyrus punctatus
Bufo
Bufo americanus
Bufo americanus americanus
Bufo boreas boreas
Bufo boreas halophilus
Bufo boreas nelsoni
Bufo lentiginosus woodhousii
Bufo microscaphus
Bufo nelsoni
Bufo terrestris
Bufo terrestris americanus
Bufo valliceps
Bufo woodhousii
Bufo woodhousii fowleri
Bufo woodhousii woodhousii
Acris gryllus crepitans
Hyla arenicolor
Hyla avivoca
Hyla cadaverina
Hyla cinerea
Hyla crucifer
Hyla crucifer crucifer
Hyla squirella
Hyla versicolor
Hyla versicolor versicolor
Pseudacris hypochondriaca
Pseudacris nigrita feriarum
Pseudacris nigrita nigrita
Pseudacris nigrita triseriata
Lithobates catesbeianus
Lithobates pipiens
Rana aurora
Rana boylii
Rana clamitans
Rana draytonii
Rana fisheri
Rana palustris
Rana pretiosa
Rana pretiosa pretiosa
Scaphiopus
Scaphiopus hammondii
Spea intermontana
Ambystoma jeffersonianum
Ambystoma tigrinum melanostictum
Aneides lugubris lugubris
Batrachoseps aridus
Batrachoseps attenuatus
Batrachoseps campi
Batrachoseps major
Batrachoseps pacificus
Batrachoseps relictus
Batrachoseps simatus
Batrachoseps stebbinsi
Batrachoseps wrighti
Desmognathus fuscus
Ensatina eschscholtzii
Eurycea quadridigitata
Hemidactylium scutatum
Hydromantes platycephalus
Hydromantes shastae
Plethodon cinereus
Notophthalmus viridescens
Triturus sierrae
Triturus torosus
Triturus viridescens
Carassius auratus
Rhinichthys osculus nevadensis
Cyprinodon diabolis
Cyprinodon milleri
Cyprinodon nevadensis amargosae
Cyprinodon nevadensis nevadensis
Cyprinodon salinus
Gambusia affinis
Micropterus salmoides
Acmispon americanus var. americanus
Boechera pinetorum
Cardus utahense
Carissa grandiflora prostrata
Centaurium namophilum var. namophilum
Cercidium torreyanum
Chaenorrhinum minus
Chylismia claviformis ssp. aurantiaca
Chylismia claviformis ssp. claviformis
Cordylanthus maritimus var. maritimus
Coryphantha vivipara var. desertii
Draba caroliniana f. stellifera
Draba caroliniana micrantha
Eremothera boothii ssp. desertorum
Forsellesia nevadensis forma glabra
Gilia australis ssp. australis
Gilia australis ssp. desertorum
Gilia pungens squarrosa
Hedeoma nanum var. californicum
Laphamia megalocephala ssp. intracata
Lappula redowskii var. redowskii
Lupinus microcarpus var. microcarpus
Lupinus rubens ssp. flavoculatus
Lygodismia
Machaeranthera tortifolia var. tortifolia
Oenothera avita eurekensis
Oenothera avita ssp. avita
Oenothera brevipes brevipes
Oenothera caespitosa ssp. eurekensis
Oenothera scapoidea purpurascens
Petrophyton caespitosum ssp. caespitosum
Pleuraphis australis
Saltugilia grinnellii ssp. grantii
Sitanion hystrix var. hystrix
Triglochin concinna var. debilis
Agave sp
Philibertia linearis hirtella
Allenfolfea occidentalis
Allenrolfia occidentalis
Atriplen canescens
Salicornica virginica
Suadea fucticosa
Sueada intermedia
Lemna minor
Najas marina
Triglochin concinnum
Triglochin maritima
Triglochin maritimum
Potamogeton pectinatus
Zannichellia palustris
Ruppia
Ruppia cirrhosa
Ruppia maritima
Angelica lineariloba
Apium graveolens
Aulospermum aboriginium
Berula erecta
Cymopterus aboriginum
Cymopterus cinerarius
Cymopterus gilmanii
Cymopterus panamintensis
Cymopterus panamintensis var. acutifolius
Cymopterus panamintensis var. panamintensis
Cymopterus purpurascens
Cymopterus ripleyi
Cymopterus ripleyi var. saniculoides
Cymopterus terebinthinus
Lomatium foeniculaceum
Lomatium foeniculaceum ssp. fimbriatum
Lomatium foeniculaceum ssp. inyoense
Lomatium foeniculaceum ssp. macdougalii
Lomatium mohavense
Lomatium mohavense var. mohavense
Lomatium nevadense var. nevadense
Lomatium nevadense var. parishii
Lomatium parryi
Lomatium rigidum
Lomatium utriculatum
Sanicula arguta
Sanicula europaea
Yabea microcarpa
Fatsia japonica
Hedera helix
Tetrapanax papyrifera
Pittosporum tobira
Pittosporum tobira variegatar
Phoenix
Phoenix canariensis
Phoenix dactylifera
Phoenix reclinata
Pritchardia filifera
Sabal palmetto
Washingtonia felifera
Washingtonia filifera
Washingtonia robusta
Allium atrorubens var. cristatum
Muilla coronata
Agave
Agave deserti
Agave shawii
Androstephium breviflorum
Asparagus officinalis ssp. officinalis
Dichelostemma capitatum
Hesperaloe parviflora
Hesperocallis undulata
Nolina
Nolina bigelovii
Nolina parryi
Smilacina stellata
Yucca
Yucca brevifolia
Yucca schidigera
Yucca whipplei
Sisyrinchium
Sisyrinchium demissum
Sisyrinchium funereum
Epipactis
Epipactis gigantea
Platanthera dilatata var. leucostachys
Platanthera leucostachys
Platanthera sparsiflora
Spiranthes infernalis
Phormium tenax
Acamptopappus
Acamptopappus shockleyi
Acamptopappus sphaerocephalus
Acamptopappus sphaerocephalus var. hirtellus
Acamptopappus sphaerocephalus var. sphaerocephalus
Acamptopapus shockleyi
Adenophyllum cooperi
Agoseris glauca var. monticola
Ambrosia
Ambrosia acanthicarpa
Ambrosia dumosa
Ambrosia dumosa X Hymenoclea salsola
Ambrosia dumosia
Ambrosia salsola
Ambrosia salsola var. salsola
Amphipappus fremontii
Amphipappus fremontii ssp. fremontii
Amphipappus fremontii var. fremontii
Anisocoma acaulis
Antennaria dimorpha
Antennaria rosea ssp. confinis
Arida carnosa
Arnica chamissonis
Artemesia
Artemesia filiformis
Artemesia ludocviciana
Artemesia nova
Artemesia spinescens
Artemesia spinosa
Artemesis spinescena
Artemisia
Artemisia arbuscula
Artemisia arbuscula ssp. nova
Artemisia bigelovii
Artemisia cana
Artemisia douglasiana
Artemisia dracunculus
Artemisia frigida
Artemisia longiloba
Artemisia ludoviciana
Artemisia ludoviciana ssp. albula
Artemisia ludoviciana ssp. incompta
Artemisia ludoviciana ssp. ludoviciana
Artemisia norvegica var. saxatilis
Artemisia nova
Artemisia papposa
Artemisia rigida
Artemisia spinescens
Artemisia tridentata
Artemisia tridentata ssp. spiciformis
Artemisia tridentata ssp. tridentata
Artemisia tridentata ssp. vaseyana
Artemisia tridentata ssp. wyomingensis
Artemisia tridentata ssp. xericensis
Artemisia tripartita
Artimesia
Aster
Aster exilis
Aster lanceolatus ssp. hesperius
Aster pauciflorus
Atrichoseris platyphylla
Baccharis
Baccharis emoryi
Baccharis salicifolia
Baccharis salicina
Baccharis sarothroides
Baccharis sergiloides
Bahiopsis reticulata
Baileya multiradiata
Baileya multiradiata multiradiata
Baileya pauciradiata
Baileya pleniradiata
Bebba junca
Bebbia
Bebbia juncea var. aspera
Bigelovia
Brickellia
Brickellia arguta var. odontolepis
Brickellia atractyloides var. arguta
Brickellia atractyloides var. atractyloides
Brickellia atractyloides var. odontolepis
Brickellia californica
Brickellia desertorum
Brickellia incana
Brickellia knappiana
Brickellia longifolia
Brickellia microphylla var. watsonii
Brickellia multiflora
Brickellia nevinii
Brickellia oblongifolia
Brickellia oblongifolia var. linifolia
Calycoseris parryi
Calycoseris wrightii
Cardus ochrocentrus
Centaurea melitensis
Centaurea solstitialis
Chaenactis
Chaenactis carphoclinia var. carphoclinia
Chaenactis douglasii
Chaenactis douglasii var. alpina
Chaenactis douglasii var. douglasii
Chaenactis douglasii var. montana
Chaenactis fremontii
Chaenactis macrantha
Chaenactis stevioides
Chaenactis xantiana
Chaetadelpha wheeleri
Chaetadelphia wheeleri
Chaetopappa ericoides
Chryothamnus
Chrysothamnus
Chrysothamnus greenei
Chrysothamnus nauseosus ssp. consimilis
Chrysothamnus nauseosus ssp. leiospermus
Chrysothamnus paniculatus
Chrysothamnus parryi ssp. nevadensis
Chrysothamnus puberulus
Chrysothamnus viscidiflorus
Chrysothamnus viscidiflorus ssp. axillaris
Chrysothamnus viscidiflorus ssp. puberulus
Chrysothamnus viscidiflorus ssp. viscidiflorus
Cichorium intybus
Circium
Cirsium
Cirsium arizonicum var. tenuisectum
Cirsium mohavense
Cirsium neomexicanum
Cirsium nidulum
Cirsium occidentale var. venustum
Coleosanthus knappianus
Conyza coulteri
Coreopsis bigelovii
Coreopsis californica var. californica
Crepis acuminata
Crepis intermedia
Crepis nana
Crepis occidentalis
Crepis occidentalis ssp. occidentalis
Crepis occidentalis ssp. pumila
Cuniculotinus gramineus
Dicoria
Dicoria canescens
Dieteria canescens
Dieteria canescens var. canescens
Dieteria canescens var. leucanthemifolia
Encelia
Encelia actonii
Encelia farinosa
Encelia frutescens
Encelia graudiflora
Encelia nudicaulis
Encelia virginensis
Encelia virginensis ssp. actoni
Enceliopsis argophylla
Enceliopsis argophylla var. grandiflora
Enceliopsis covillei
Enceliopsis grandiflora
Enceliopsis nudicaulis corrulia
Enceliopsis nudicaulis var. corrugata
Enceliopsis nudicaulis var. nudicaulis
Enceliopsis tuta
Ericameria
Ericameria albida
Ericameria cooperi var. cooperi
Ericameria cuneata
Ericameria cuneata var. cuneata
Ericameria cuneata var. spathulata
Ericameria discoidea
Ericameria fasciculatum
Ericameria gilmanii
Ericameria laricifolia
Ericameria linearifolia
Ericameria nana
Ericameria nauseosa
Ericameria nauseosa var. hololeuca
Ericameria nauseosa var. mohavensis
Ericameria nauseosa var. speciosa
Ericameria parryi var. aspera
Ericameria teretifolia
Ericamerica paniculata
Erigeron
Erigeron aphanactis var. aphanactis
Erigeron argentatus
Erigeron bonariensis
Erigeron breweri var. porphyreticus
Erigeron calvus
Erigeron canadensis
Erigeron clokeyi var. pinzliae
Erigeron compactus
Erigeron concinnus var. concinnus
Erigeron divergens
Erigeron elegantulus
Erigeron foliosus var. foliosus
Erigeron lonchophyllus
Erigeron parishii
Erigeron tener
Erigeron uncialis
Erigeron uncialis ssp. uncialis
Erigeron uncialis var. uncialis
Eriophyllum ambiguum
Eriophyllum ambiguum var. ambiguum
Eriophyllum ambiguum var. paleaceum
Eriophyllum confertiflorum
Eriophyllum pringlei
Eriophyllum wallacei
Euphrosyne acerosa
Filago arizonica
Filago californica
Garea canescens
Geraea canescens
Glyptopleura marginata
Glyptopleura setulosa
Gnaphalium palustre
Grindelia fraxinopratensis
Grindelia fraxino-pratensis
Grindelia squarrosa var. serrulata
Gutierrezia microcephala
Gutierrezia sarothrae
Haplopappus
Haplopappus acradenius
Haplopappus acredenius
Haplopappus apargioides
Haplopappus brickellioides
Haplopappus graniticus
Haplopappus paniculatus
Haplopappus racemosus
Haplopappus racemosus ssp. sessiliflorus
Haplopappus spinulosus
Hazardia brickellioides
Hecastocleis shockleyi
Helianthella nudicaulis
Helianthus jaegeri
Helianthus nuttallii
Helianthus nuttallii ssp. nuttallii
Heliomeris multiflora var. nevadensis
Hofmeisteria pluriseta
Hulsea californica ssp. inyoensis
Hulsea heterochroma
Hulsea inyoensis
Hulsea vestita ssp. inyoensis
Hymenochlea salsola
Hymenoclea
Hymenopappus filifolius var. nanus
Hymenoxys cooperi var. canescens
Isocoma acradenia
Isocoma acradenius var. eremophilus
Iva axillaris
Lactuca serriola
Laphamia intracata
Laphamia inyoensis
